"apartment_name","apartment_url","apartment_price","apartment_image_image","apartment_image_url","apartment_description","apartment_details_name"
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00S0S_7notowYPkER_0bC07K_50x50c.jpg","https://images.craigslist.org/00S0S_7notowYPkER_0bC07K_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00W0W_9bFIyVXCvPD_0bC07K_50x50c.jpg","https://images.craigslist.org/00W0W_9bFIyVXCvPD_0bC07K_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00L0L_67Gs6HNOu6K_50x50c.jpg","https://images.craigslist.org/00L0L_67Gs6HNOu6K_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00D0D_7OpUWSAtUz9_50x50c.jpg","https://images.craigslist.org/00D0D_7OpUWSAtUz9_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00q0q_9g7GHJ0QQGy_50x50c.jpg","https://images.craigslist.org/00q0q_9g7GHJ0QQGy_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00T0T_hmQEP3MiSK2_50x50c.jpg","https://images.craigslist.org/00T0T_hmQEP3MiSK2_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00r0r_2GsXCymlpnn_50x50c.jpg","https://images.craigslist.org/00r0r_2GsXCymlpnn_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00I0I_4irz7VVaGqt_50x50c.jpg","https://images.craigslist.org/00I0I_4irz7VVaGqt_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/01212_fKBO9cg5Tu9_50x50c.jpg","https://images.craigslist.org/01212_fKBO9cg5Tu9_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00d0d_adj5iXeJzYf_50x50c.jpg","https://images.craigslist.org/00d0d_adj5iXeJzYf_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00U0U_1jK7q9yGdFR_50x50c.jpg","https://images.craigslist.org/00U0U_1jK7q9yGdFR_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/01717_9jKW8wwEjNb_50x50c.jpg","https://images.craigslist.org/01717_9jKW8wwEjNb_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00k0k_gLclnlDlXYO_0bC07K_50x50c.jpg","https://images.craigslist.org/00k0k_gLclnlDlXYO_0bC07K_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00J0J_21DDFaNqZPf_0bC07K_50x50c.jpg","https://images.craigslist.org/00J0J_21DDFaNqZPf_0bC07K_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/01515_2v14nzWVQl_0bC08I_50x50c.jpg","https://images.craigslist.org/01515_2v14nzWVQl_0bC08I_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00v0v_8LLw1dTfEKP_0bC07J_50x50c.jpg","https://images.craigslist.org/00v0v_8LLw1dTfEKP_0bC07J_600x450.jpg","-''-",""
"Fully furnished spacious 2 double bedrooms apartment with lift","https://amsterdam.craigslist.org/apa/d/fully-furnished-spacious-double/7318855983.html","€1,600","https://images.craigslist.org/00o0o_3V7o6xQBSoG_0bC07K_50x50c.jpg","https://images.craigslist.org/00o0o_3V7o6xQBSoG_0bC07K_600x450.jpg","-''-",""
"","","","","","","2BR / 1Ba"
"","","","","","","100m2"
"","","","","","","available now"
"","","","","","","furnished"
"","","","","","","apartment"
"","","","","","","laundry on site"
"","","","","","","street parking"
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00M0M_buc7thy39SHz_0dA07o_50x50c.jpg","https://images.craigslist.org/00M0M_buc7thy39SHz_0dA07o_600x450.jpg","Available for at least 1 year, longer preferred.
Walking distance to metro station Kronenburg.
This modern 2 bedrooms apartment is located on the second floor (one floor above ground level) of a well maintained appartement complex. The main entrance of the appartement building is secured and equipped with intercom, electronic door opener and 2 elevators.
After entering the appartement shoes and coats can be stored in the hallway. The hallway leads to the central hall that connects the various rooms of the apartment.
The bright living room provides access to the balcony and to the dining room. The dining room can also be used as a bedroom or an office. The modern kitchen is equipped with various appliances such as a microwave, oven, fridge / freezer combination, dishwasher, gas stove, stainless steel extractor fan and a complete kitchen inventory. The kitchen also provides access to the sunny south facing balcony. A washing machine and a separate dryer can be found in a storage space on the balcony. The master bedroom is equipped with a double bed and wardrobe. The second bedroom is equipped with a small 2 person bed. The bathroom has a shower, sink and toilet.
The apartment is fully equipped.
The apartment is close to Amsterdam, Schiphol and at walking/biking distance of shopping centre ‘Stadshart’ and has all kinds of public transport in the direct area (bus, tram, subway and train). Directly at the apartment is more than enough free car parking space available. Also the 'Amsterdamse Bos' is around the corner.
This property has energy label C.
Conditions:
- rent is 1650,- exclusive utilities.
- one month refundable deposit required.
- registration with the city hall is compulsory.",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00k0k_8QkcmyGHifez_09G06s_50x50c.jpg","https://images.craigslist.org/00k0k_8QkcmyGHifez_09G06s_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00x0x_hUeGM9IiDmnz_0bC07K_50x50c.jpg","https://images.craigslist.org/00x0x_hUeGM9IiDmnz_0bC07K_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00202_l6yk1J2YvU6z_0bC07J_50x50c.jpg","https://images.craigslist.org/00202_l6yk1J2YvU6z_0bC07J_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00S0S_isOaZ3Pv8IPz_0bC07E_50x50c.jpg","https://images.craigslist.org/00S0S_isOaZ3Pv8IPz_0bC07E_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00G0G_1lphFQtBjd7z_0bC07K_50x50c.jpg","https://images.craigslist.org/00G0G_1lphFQtBjd7z_0bC07K_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/01717_9atJef5FUYKz_0c3088_50x50c.jpg","https://images.craigslist.org/01717_9atJef5FUYKz_0c3088_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00G0G_hhMSO1rhN52z_0bC07O_50x50c.jpg","https://images.craigslist.org/00G0G_hhMSO1rhN52z_0bC07O_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00606_1iD9vQeNfR1z_0bC07I_50x50c.jpg","https://images.craigslist.org/00606_1iD9vQeNfR1z_0bC07I_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00D0D_itVvW8Jn9X5z_0ew09N_50x50c.jpg","https://images.craigslist.org/00D0D_itVvW8Jn9X5z_0ew09N_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00M0M_11bKLKI8dR8z_0ew0aS_50x50c.jpg","https://images.craigslist.org/00M0M_11bKLKI8dR8z_0ew0aS_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00707_jEaPstq8krgz_0ew09N_50x50c.jpg","https://images.craigslist.org/00707_jEaPstq8krgz_0ew09N_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00e0e_eSV6Eod2mR9z_0ew0jm_50x50c.jpg","https://images.craigslist.org/00e0e_eSV6Eod2mR9z_0ew0jm_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00606_2aS9fkx5fZlz_0ew0aT_50x50c.jpg","https://images.craigslist.org/00606_2aS9fkx5fZlz_0ew0aT_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00Q0Q_g4NvE5D0NRlz_0ew0jm_50x50c.jpg","https://images.craigslist.org/00Q0Q_g4NvE5D0NRlz_0ew0jm_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00x0x_jlsAyULVv9pz_0bC07K_50x50c.jpg","https://images.craigslist.org/00x0x_jlsAyULVv9pz_0bC07K_600x450.jpg","-''-",""
"Modern furnished 2 bedrooms apartment with lift and free parking","https://amsterdam.craigslist.org/apa/d/modern-furnished-bedrooms-apartment/7318855671.html","€1,650","https://images.craigslist.org/00z0z_i4HEyntBLPAz_0bC07K_50x50c.jpg","https://images.craigslist.org/00z0z_i4HEyntBLPAz_0bC07K_600x450.jpg","-''-",""
"","","","","","","2BR / 1Ba"
"","","","","","","85m2"
"","","","","","","available now"
"","","","","","","flooring: wood"
"","","","","","","furnished"
"","","","","","","apartment"
"","","","","","","laundry on site"
"","","","","","","street parking"
"","","","","","","rent payment period: monthly"
"Spacious huge penthouse 3 bedrooms 2 bathrooms lift terrace garage","https://amsterdam.craigslist.org/apa/d/spacious-huge-penthouse-bedrooms/7318855283.html","€4,500","https://images.craigslist.org/01313_hEKJmcEltQP_50x50c.jpg","https://images.craigslist.org/01313_hEKJmcEltQP_600x450.jpg","More photos on request.
Furnished or unfurnished as well.
Available as of today a light 4-rooms 200m2 apartment with balcony, private parking and storage.
The apartment is on the fourth floor of a small apartment complex with lift in Buitenveldert nearby WTC and the VU University.
Layout:
Spacious living room with natural light and an adjacent modern kitchen with appliances. Three spacious bedrooms, one with walk-in closet, 2 bathrooms with sink, shower and bathtub. Private parking and storage in the underground parking.
The place is truly unique. At the Amsterdam forest, close to the university and public transportation within walking distance and also the shopping center Groot Gelderlandplein .
- Rent is 4500,- excluding utilties..
- Refundable deposit required.
- Contract costs are 350,- including VAT.",""
"Spacious huge penthouse 3 bedrooms 2 bathrooms lift terrace garage","https://amsterdam.craigslist.org/apa/d/spacious-huge-penthouse-bedrooms/7318855283.html","€4,500","https://images.craigslist.org/00303_dQAATYDL5S3_50x50c.jpg","https://images.craigslist.org/00303_dQAATYDL5S3_600x450.jpg","-''-",""
"Spacious huge penthouse 3 bedrooms 2 bathrooms lift terrace garage","https://amsterdam.craigslist.org/apa/d/spacious-huge-penthouse-bedrooms/7318855283.html","€4,500","https://images.craigslist.org/00404_3UqGjWNp5xK_50x50c.jpg","https://images.craigslist.org/00404_3UqGjWNp5xK_600x450.jpg","-''-",""
"","","","","","","3BR / 2Ba"
"","","","","","","200m2"
"","","","","","","available may 22"
"","","","","","","apartment"
"","","","","","","laundry on site"
"","","","","","","attached garage"
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00U0U_cAZIsz62z9Kz_082062_50x50c.jpg","https://images.craigslist.org/00U0U_cAZIsz62z9Kz_082062_600x450.jpg","Immediately available for at least 1 year, longer preferred.
Specifics:
- Rent is 1800,- including utilities. Read below!
- Refundable deposit required
- Registration with the city hall is compulsory
-Exceptional location in Utrecht
-Beautiful and fully renovated (2021) apartment
-Closeby shoppingmall
Location:
This beautiful apartment is located on the 6th floor. There is an elevator, so do not worry about those stairs.
Just across the street you will find the Overvecht shoppingmall, where you can find everything u will possibly need. The city centre is 18min by bike.
The apartment:
This modern apartment has all you need. Everything is fully furnished so you only have to bring your suitcase. We also installed the latest brand of (color) lighting throughout the apartment. Also the toilet, bathroom, toilet and kitchen have been renovated. In the bedrooms you will find new boxspring beds, desks to work or study, and wardrobes.
Financials:
The price includes: water, internet, Netflix (if available) and monthly cleaning. Please be aware there will be a one-time fee of 250 for the entire stay.
Also, if you choose to pay the rent six months in advance, you will get 3% discount on the total rent. Additionally, if you choose to pay the rent one year in advance, you get 5% discount!
Shared responsibilities:
We have a shared responsibility regarding the residence’s maintenance. We deliver a clean room with all the furniture you need, therefore we expect you to handle this with care.
Once a month, a cleaning service will stop by to take care of the regular cleaning tasks in the common areas. We do this because we are aware of the fact that you are rather busy doing other things in this wonderful country and we want to make sure that we keep up with our high standards inside the residences. However, you do need to take out the garbage, do the dishwashing and maintain your own living space. Feel free to ask us anything if you would like to book this wonderful place!",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00g0g_9OSRNugSFy4z_0gw0co_50x50c.jpg","https://images.craigslist.org/00g0g_9OSRNugSFy4z_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00404_4ZT23yOaPHBz_0gw0co_50x50c.jpg","https://images.craigslist.org/00404_4ZT23yOaPHBz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00909_aDTBGUanPbHz_0gw0co_50x50c.jpg","https://images.craigslist.org/00909_aDTBGUanPbHz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00z0z_b8YUeNdo95lz_0gw0co_50x50c.jpg","https://images.craigslist.org/00z0z_b8YUeNdo95lz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00808_c0bLSxoRDDWz_0gw0co_50x50c.jpg","https://images.craigslist.org/00808_c0bLSxoRDDWz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00X0X_eQTfaMIGpavz_0gw0co_50x50c.jpg","https://images.craigslist.org/00X0X_eQTfaMIGpavz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00Z0Z_h9k3XJoUgsZz_0gw0co_50x50c.jpg","https://images.craigslist.org/00Z0Z_h9k3XJoUgsZz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00Z0Z_9skEuohrOhlz_0gw0co_50x50c.jpg","https://images.craigslist.org/00Z0Z_9skEuohrOhlz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00202_f6pnTpQ3VvPz_0gw0co_50x50c.jpg","https://images.craigslist.org/00202_f6pnTpQ3VvPz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00l0l_9lq5RdfLOiz_062082_50x50c.jpg","https://images.craigslist.org/00l0l_9lq5RdfLOiz_062082_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00L0L_gldYuDYRfUFz_0gw0co_50x50c.jpg","https://images.craigslist.org/00L0L_gldYuDYRfUFz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00101_bjZJApuvckhz_0gw0co_50x50c.jpg","https://images.craigslist.org/00101_bjZJApuvckhz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00m0m_cEE6B8fXw5Gz_0co0gw_50x50c.jpg","https://images.craigslist.org/00m0m_cEE6B8fXw5Gz_0co0gw_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00k0k_aUbKIJxKlFoz_0gw0co_50x50c.jpg","https://images.craigslist.org/00k0k_aUbKIJxKlFoz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00i0i_52ufiCXWTBqz_0gw0co_50x50c.jpg","https://images.craigslist.org/00i0i_52ufiCXWTBqz_0gw0co_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00t0t_2YSNNu5tumEz_082062_50x50c.jpg","https://images.craigslist.org/00t0t_2YSNNu5tumEz_082062_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00B0B_clIlJXJRK8Lz_082062_50x50c.jpg","https://images.craigslist.org/00B0B_clIlJXJRK8Lz_082062_600x450.jpg","-''-",""
"Amazing furnished 2 double bedrooms apartment in the center of Utrech","https://amsterdam.craigslist.org/apa/d/amazing-furnished-double-bedrooms/7309710022.html","€1,800","https://images.craigslist.org/00t0t_4uY3PNIzeiAz_082062_50x50c.jpg","https://images.craigslist.org/00t0t_4uY3PNIzeiAz_082062_600x450.jpg","-''-",""
"","","","","","","2BR / 1Ba"
"","","","","","","95m2"
"","","","","","","available now"
"","","","","","","flooring: wood"
"","","","","","","furnished"
"","","","","","","apartment"
"","","","","","","laundry on site"
"","","","","","","street parking"
"","","","","","","rent payment period: monthly"
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00k0k_fXSQBjjiVgVz_0bC07K_50x50c.jpg","https://images.craigslist.org/00k0k_fXSQBjjiVgVz_0bC07K_600x450.jpg","Immediately available for at least 1 year, longer preferred. Located in Amsterdam Zuidoost - Bijlmer near metro stations Venderpolder and Strandvliet and served by metro lines 50, 53 and 54 and several bus lines. Walking distance to train stations Duivendrecht and Bijlmer Arena. It is a newly renovated 2 double bedrooms apartment on the 4th floor, no lift, sunny spacious living room, separate fully equipped kitchen, toilet, 2 well sized bedrooms, bathroom with sink and shower, balcony at rear, storage room downstairs. Free parking in front of the building.
Conditions:
- Immediately available for at least 1 year, longer preferred.
- it will be delivered unfurnished as shown on the pictures.
- registration with the city hall is compulsory.
- rent is 1500,- exclusive utilities.
- one month refundable deposit required.",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00o0o_TKrVM6eZHhz_0bC07K_50x50c.jpg","https://images.craigslist.org/00o0o_TKrVM6eZHhz_0bC07K_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00404_jcM5zLufXlFz_0bC07K_50x50c.jpg","https://images.craigslist.org/00404_jcM5zLufXlFz_0bC07K_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00b0b_cKNj8vcLkRaz_0pO0hd_50x50c.jpg","https://images.craigslist.org/00b0b_cKNj8vcLkRaz_0pO0hd_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/01010_dYhBkyfcxZvz_0pO0jm_50x50c.jpg","https://images.craigslist.org/01010_dYhBkyfcxZvz_0pO0jm_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00H0H_1veCkYFaW2xz_0pO0jm_50x50c.jpg","https://images.craigslist.org/00H0H_1veCkYFaW2xz_0pO0jm_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00G0G_iHVRhOePpXvz_0jm0pO_50x50c.jpg","https://images.craigslist.org/00G0G_iHVRhOePpXvz_0jm0pO_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00b0b_cVSOLKndhxbz_0pO0jm_50x50c.jpg","https://images.craigslist.org/00b0b_cVSOLKndhxbz_0pO0jm_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00k0k_2oz5FTsreLtz_09G07g_50x50c.jpg","https://images.craigslist.org/00k0k_2oz5FTsreLtz_09G07g_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/01111_kYx8kFMXdzoz_09G07g_50x50c.jpg","https://images.craigslist.org/01111_kYx8kFMXdzoz_09G07g_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00p0p_kiDDJz5XmPQz_0jm0pO_50x50c.jpg","https://images.craigslist.org/00p0p_kiDDJz5XmPQz_0jm0pO_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00b0b_cgOLM2DntNMz_0jm0pO_50x50c.jpg","https://images.craigslist.org/00b0b_cgOLM2DntNMz_0jm0pO_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00101_lR3eaXHeNJ6z_0jm0pO_50x50c.jpg","https://images.craigslist.org/00101_lR3eaXHeNJ6z_0jm0pO_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00q0q_dO4LAHVipiTz_0jm0pO_50x50c.jpg","https://images.craigslist.org/00q0q_dO4LAHVipiTz_0jm0pO_600x450.jpg","-''-",""
"UNfurnished 2 double bedrooms apartment near Bijlmer Arena stadium","https://amsterdam.craigslist.org/apa/d/unfurnished-double-bedrooms-apartment/7317334012.html","€1,500","https://images.craigslist.org/00e0e_2Z7vvdFKHDIz_0jm0pO_50x50c.jpg","https://images.craigslist.org/00e0e_2Z7vvdFKHDIz_0jm0pO_600x450.jpg","-''-",""
